Myanmar,Venezuela,Egypt,Azerbaijan,Kazakhstan,Ukraine,Saudi Arabia,Ghana,Trinidad and Tobago,Ethiopia,Paraguay,Georgia,Malaysia,Bangladesh,Pakistan,Vietnam,Macedonia,Serbia,Armenia,United Arab Emirates,Sri Lanka,Mexico,Cameroon,Argentina,Belarus,Jordan,Botswana,Turkey,Angola,Bosnia and Herzegovina,Albania,Indonesia,Dominican Republic,Tanzania,Korea,Canada,Ivory Coast,South Africa,Hungary,Bulgaria,Thailand,Namibia,Hong Kong,Norway,Macau,Costa Rica,Kenya,Colombia,Malta,Lithuania,Croatia,Iceland,Honduras,Congo,Romania,Poland,Estonia,Israel,Panama,Chile,Latvia,Slovakia,Brazil,Slovenia,Finland,Greece,Philippines,France,Switzerland,Sweden,Luxembourg,New Zealand,Peru,Uganda,Austria,Czech Republic,United Kingdom,Guatemala,Netherlands,Spain,El Salvador,Ireland,Italy,Japan,Portugal,Belgium,Denmark,Germany,Bermuda
86.16543552,990.1124351,171.2633153,191.8310777,286.1645453,168.6641681,2255.880987,201.974513,1235.057624,72.03734479,816.091765,283.2400704,484.2621221,174.3540156,213.7855829,259.0341633,535.1045431,287.7607689,191.0582725,1706.528869,233.1497386,494.2499722,218.4742527,883.8676629,372.6010877,886.2657769,1656.238876,1224.495518,479.0781283,394.0092102,284.2112327,227.4048166,624.4081467,366.3236307,2548.214713,3703.995636,164.7706428,601.2564993,958.330992,427.3320069,417.536812,384.839684,2073.403702,4846.133657,2273.146542,930.8898605,168.3238942,542.2260022,2099.372502,909.1899292,1284.952321,5237.910253,373.7746691,92.12459753,597.3830888,990.5492527,1303.210381,3236.697221,758.3111249,1111.106483,1026.667803,939.2447118,586.1453359,1852.625846,3470.381683,1030.156282,285.372594,3255.330373,6515.529452,5188.756354,3665.485961,3541.164186,530.8694952,103.459432,3223.409881,1159.901855,3461.636899,335.0133582,4071.165832,2287.242337,319.1814009,3797.292782,2481.237327,2824.041766,950.6418402,4073.373869,5692.739575,3813.24751,7234.161489
85.83138578,960.9043614,182.6170001,201.5819473,285.7818015,161.1788573,2339.055149,178.6116026,1291.254758,69.91223015,872.189783,290.7590073,509.8442181,167.5830401,211.1950189,256.4622941,538.1761351,293.8831658,169.2088013,1647.063535,249.6149816,457.9439256,240.2294822,837.5083223,398.3768213,827.3651423,1629.845791,1196.406442,483.6120209,391.6663657,267.3796838,230.0942323,552.3262788,349.3634805,2709.572248,3784.694406,166.1175552,604.8084501,848.0148683,487.8060565,432.9885856,389.416307,2099.024464,4595.540492,2259.324497,1069.329038,170.8487081,493.8337798,2078.212834,809.4109909,1442.241454,5113.115852,385.3562299,87.29348315,552.4660504,1007.511159,1274.243617,3128.909739,796.1182521,1063.003871,1053.437919,1020.181622,554.1818329,1725.82554,3443.253614,1029.976364,277.3338891,3329.768263,6503.531885,5152.959362,4126.402191,3576.213176,595.5645956,108.5133329,3232.43187,1099.669667,3667.483846,330.701192,4387.993159,2158.194311,311.8900158,3712.71211,2662.111064,3106.250579,858.7591269,3716.846188,5462.727843,3812.680575,7038.480907
90.45688386,970.1690511,181.1650893,207.6616824,269.219516,152.9771346,2330.709027,196.8815362,1184.913146,74.28062277,865.1192118,293.7371547,470.1141224,162.9933061,195.7814315,261.4504671,510.6560259,318.2446794,177.4742467,1645.868944,254.9188454,515.4784039,249.0430484,829.1063975,395.9332463,869.7253764,1556.59639,1120.880336,508.0726882,401.6463643,287.1191424,243.6710785,544.5690934,348.6127242,2696.598478,3573.066076,156.7515508,545.8234336,861.9808597,459.4664355,461.2311607,365.9494127,2096.857297,5015.922513,2105.10684,911.7650281,161.7228109,557.6970336,1980.251875,848.3278685,1435.631606,5338.044791,390.8638708,88.5872862,560.2382734,998.924603,1230.618011,3424.951317,751.5487207,1062.872616,1049.940564,1043.983314,582.5430266,1716.886653,3621.057933,1016.370345,282.0396491,3248.708858,6776.139519,4669.695752,3671.828306,3345.166304,515.3922958,116.8110677,3205.313341,1119.80962,3730.256681,331.9411045,4523.32552,2274.062515,323.2572658,3801.574573,2457.775038,2917.502968,880.6617517,3648.434448,5767.663364,3900.054633,7932.041922
86.76910374,903.8686172,177.6792775,193.6638093,285.9340548,148.2040365,2254.863554,195.1507473,1232.439139,66.8873207,878.0565771,317.6748368,480.8260586,168.7429807,222.8954922,257.6296565,529.9517411,305.7971397,178.0543056,1634.314739,245.0677699,475.731668,244.7258101,834.6477503,410.3182811,850.3507072,1557.400969,1095.033131,499.0494682,376.0167125,288.0258678,247.9212377,642.5353626,328.8268611,2532.868897,4027.056875,169.6473833,597.933053,866.2187198,460.4986169,455.4910029,364.5602276,2123.591191,4608.780482,2270.835109,931.3565016,154.2894001,539.4602318,1991.857332,892.9907429,1455.865691,5426.79901,403.244748,95.68748344,587.1782988,1009.218729,1296.242228,3359.02833,738.1207688,1116.865977,1065.432176,1024.710938,612.6773177,1591.674457,3479.956948,1056.765161,252.7447516,3111.744174,6937.087534,4737.102818,3768.13108,3417.413426,536.7681059,111.4071813,3244.231275,1076.042714,3706.487189,341.832517,4527.797814,2176.071386,333.1189117,3993.734101,2605.739177,2958.894604,883.8983247,3511.034399,5834.894952,4035.346596,7657.551253
91.83989412,872.2054054,171.1078465,188.971171,274.4815999,162.758137,2265.261154,204.0860091,1196.624235,74.02699575,873.6133309,309.5189535,503.0131567,175.9752815,227.5111604,269.5336943,531.3120878,324.1083792,172.8808866,1628.41103,235.2039431,500.127249,241.2440499,845.0949141,387.0369125,855.0728974,1557.065409,1127.770764,454.9248361,384.17541,299.0672899,237.7119225,612.1056419,324.2327374,2646.814814,3755.834568,161.9801348,586.3240429,855.6887134,438.8396241,425.0872508,383.7744711,2235.942897,4953.355215,2074.655611,951.1758929,166.2334207,536.4900024,2172.967373,806.4615423,1276.987019,5379.43588,395.403565,90.59777054,553.3197741,956.6910892,1231.878463,3213.65456,792.0911313,1135.862875,1047.874498,988.1346075,547.7652571,1850.248797,3789.569365,927.8156925,266.0474171,2996.867581,6822.396129,4800.273804,3969.928809,3619.468502,572.2576686,108.3534819,2875.661969,1088.408652,3753.779889,321.3242463,4362.149915,2334.536293,350.5081089,3880.246442,2404.716834,2981.032146,899.6001252,3792.969955,5762.37595,3914.943004,8004.80116
92.44612125,880.8369005,180.10673,207.4978631,274.4191705,161.6296215,2200.394642,187.8017268,1307.568683,71.02807728,807.5202051,288.5905819,456.0320801,165.4581412,216.3209949,269.2953891,505.4153566,314.9641284,175.3551998,1581.456401,241.1544892,491.8592437,216.5761201,874.6126274,419.9431306,847.7439846,1584.965641,1111.059548,501.8324399,392.5402934,299.4846534,238.7218059,550.7621309,347.1806561,2614.027417,3975.565162,175.9781197,539.063919,878.6768142,437.1084407,447.6054294,373.9427088,2043.676239,4888.246758,2245.882106,906.6062449,169.5175283,539.9573013,2017.158961,868.0175504,1477.830665,5464.886509,376.6173894,92.16232158,598.829874,968.3891637,1326.699034,3010.023299,726.5847287,1073.964557,955.3692487,1019.142653,573.816681,1685.146515,3664.617086,930.4666024,289.0112739,3439.441453,6949.142148,5292.411668,4010.232853,3579.196438,569.6200765,105.5669135,3121.565079,1165.688281,3879.602911,332.3285651,4530.929466,2214.455971,351.073782,3854.313303,2655.488308,3249.489846,852.5357983,3756.74801,6428.732069,3838.066582,7589.708304
89.7999132,876.8306523,171.230878,194.9979378,275.0418885,153.383082,2327.693649,186.8768312,1322.021818,68.52848232,793.3709706,284.2289867,469.0660591,166.5722955,206.1399791,259.9810386,524.1588228,329.5614042,179.9030445,1716.437673,251.851342,487.7153241,235.36489,868.1430755,406.6770153,798.0234564,1646.455707,1055.013431,462.2120588,388.4920336,259.2074341,238.1255282,552.454997,321.8213695,2598.970404,3762.942993,168.2670952,543.3841725,910.3814158,446.2057334,455.1113006,380.5470455,2155.558772,5056.198746,2245.572694,1051.957318,163.6096857,553.687873,1900.930608,897.1274607,1364.116663,5422.258528,390.0339244,92.47632613,628.9340792,985.9134052,1272.275395,3250.258238,691.261186,1066.5196,1104.691,992.192582,600.4655609,1732.619514,3612.10704,1023.628529,284.634372,3119.0178,6910.666343,4875.509774,3961.083639,3614.562815,553.858576,111.556535,3221.348478,1124.430416,3527.403828,327.5387948,4382.18001,2232.191796,322.1333078,4198.064141,2773.008888,3015.344177,913.7031551,3948.667739,5792.868339,4173.738994,7861.827226
82.54789412,934.0011859,168.3880674,186.2609469,260.1625772,156.3302738,2117.271979,189.932903,1265.091639,71.10935009,826.6887076,296.6112167,483.9686754,168.0088534,207.297594,250.900628,524.0535021,279.8970884,176.2170002,1803.538769,246.0629722,480.3914257,229.0478536,891.6436257,398.805853,831.3346056,1512.195533,1111.880456,467.8803305,399.8402306,294.6119013,227.6535436,589.4922169,333.2082914,2626.726235,3701.838588,160.9775694,570.5137229,892.8144363,463.1762961,469.5169792,353.68039,2047.135223,4714.488456,2294.033029,965.0384193,181.5463183,488.6965015,1951.899885,886.1159047,1340.115579,5198.360252,393.9411212,86.75459876,587.8781357,1055.015622,1348.801282,3135.950582,679.6053784,1157.775195,1029.130167,942.1126141,562.7096158,1743.597128,3595.696817,1035.022238,277.2204545,3077.950735,7095.221614,4681.79141,3807.938028,3683.612782,552.6103993,109.1187194,2925.326346,1086.389743,3756.875073,322.5417784,4257.732268,2408.384188,339.7361119,4009.015343,2529.335638,2989.564232,839.2927079,3835.371388,6138.052149,4007.90718,7302.520525
95.5075883,879.6433371,190.4634019,200.176509,289.4511857,165.1473397,2254.602581,194.7697542,1339.95208,70.25822799,833.928506,283.4341359,491.3108703,181.8264684,200.3468618,269.5067495,569.2855804,310.5234776,185.6697026,1633.703204,238.3916207,481.5900833,223.9995272,820.7367024,376.2296531,823.3093396,1556.807872,1145.634993,511.420458,366.1085027,287.8311973,254.2438461,616.7183751,343.9080723,2760.07084,3427.567087,170.4387591,602.1995316,892.3152983,444.7450897,488.56978,388.1776107,2136.615414,4990.048906,2243.578751,1040.136092,164.2863729,536.9191874,2095.378728,906.6327754,1317.454931,5054.885515,394.0798067,94.49738178,620.627417,1027.292613,1248.667956,3260.931894,748.4787301,1033.380414,1045.363272,937.9209686,602.9776431,1763.073564,3452.796418,1033.829682,278.5287269,2940.602241,6748.606304,4872.907964,4056.635771,3429.287142,548.8535174,108.0098,3011.829982,1114.571543,3518.80184,334.6925157,4179.684353,2430.143691,372.5220766,3835.164694,2582.482603,2900.471072,897.3159871,3798.986042,6058.262807,4242.776849,7593.575166
90.16420646,896.5561762,184.6158056,202.0940313,277.2948902,160.309177,2239.639911,199.0073463,1323.215962,72.90771001,898.7299014,291.6053017,487.0992082,183.5224656,209.9353163,260.4206997,561.6146867,294.4229588,171.8760681,1729.755313,234.0489823,512.1295415,222.5705165,851.3391877,389.7537738,911.743556,1531.675689,1135.60433,485.7345283,371.639017,281.5352625,258.2222779,592.7134792,361.3187136,2850.822865,3940.611216,169.7896663,561.7975029,915.0734537,456.4842196,442.7280954,390.1739219,2154.178975,4574.299019,2323.08901,1025.69037,165.1670605,516.1955422,2125.324941,912.7979438,1378.860481,5647.726969,356.985957,92.45590468,604.3169534,1011.003078,1211.135936,3177.144825,730.450198,1087.215832,1013.917319,976.5857387,555.445118,1866.159367,3484.528257,968.3964802,266.9796719,2924.768976,6848.748724,4797.260458,4036.199043,3725.792273,561.4217,107.3745019,3198.857255,1117.619751,3792.369146,329.6689959,4554.067993,2428.740927,344.0971937,3890.109808,2488.132351,3178.785268,879.4557176,3469.515944,6070.975871,3905.468331,7559.135933
